consumer_id,seq_len,product_type_ids,material_ids,size_ids,section_ids,gender_id,age_bin_id,country_id,label_id,product_type_id_t,transaction_date_t
c_17,4,"[1, 3, 1, 5]","[5, 6, 5, 2]","[3, 13, 2, 3]","[1, 3, 1, 1]",0,1,1,3,5,2022-06-22
c_17,5,"[1, 3, 1, 5, 5]","[5, 6, 5, 2, 5]","[3, 13, 2, 3, 3]","[1, 3, 1, 1, 2]",0,1,1,2,4,2022-09-13
c_17,6,"[1, 3, 1, 5, 5, 4]","[5, 6, 5, 2, 5, 7]","[3, 13, 2, 3, 3, 4]","[1, 3, 1, 1, 2, 1]",0,1,1,0,2,2022-12-08
c_170,1,[6],[2],[3],[3],0,2,1,2,6,2021-06-10
c_170,2,"[6, 6]","[2, 2]","[3, 3]","[3, 2]",0,2,1,1,4,2021-06-11
c_170,3,"[6, 6, 4]","[2, 2, 1]","[3, 3, 2]","[3, 2, 2]",0,2,1,2,3,2021-06-30
c_170,4,"[6, 6, 4, 3]","[2, 2, 1, 4]","[3, 3, 2, 10]","[3, 2, 2, 1]",0,2,1,0,5,2021-08-25
c_170,5,"[6, 6, 4, 3, 5]","[2, 2, 1, 4, 7]","[3, 3, 2, 10, 1]","[3, 2, 2, 1, 3]",0,2,1,3,3,2021-11-03
c_170,6,"[6, 6, 4, 3, 5, 3]","[2, 2, 1, 4, 7, 6]","[3, 3, 2, 10, 1, 10]","[3, 2, 2, 1, 3, 1]",0,2,1,0,5,2021-12-20
c_171,1,[1],[5],[4],[3],0,0,1,1,6,2021-07-04
c_171,2,"[1, 6]","[5, 2]","[4, 4]","[3, 2]",0,0,1,0,1,2021-07-11
c_171,3,"[1, 6, 1]","[5, 2, 5]","[4, 4, 4]","[3, 2, 2]",0,0,1,3,4,2021-08-13
c_172,1,[3],[6],[22],[1],0,1,1,0,1,2021-07-15
c_172,2,"[3, 1]","[6, 3]","[22, 5]","[1, 2]",0,1,1,3,3,2021-08-24
c_172,3,"[3, 1, 3]","[6, 3, 6]","[22, 5, 22]","[1, 2, 3]",0,1,1,3,4,2021-10-17
c_173,1,[3],[7],[13],[2],0,1,2,2,4,2021-07-19
c_173,2,"[3, 4]","[7, 7]","[13, 3]","[2, 1]",0,1,2,2,4,2021-09-16
c_173,3,"[3, 4, 4]","[7, 7, 7]","[13, 3, 3]","[2, 1, 1]",0,1,2,3,3,2021-11-15
c_174,1,[5],[7],[5],[2],0,3,0,2,2,2021-08-31
c_174,2,"[5, 2]","[7, 5]","[5, 4]","[2, 3]",0,3,0,0,1,2021-11-27
c_174,3,"[5, 2, 1]","[7, 5, 5]","[5, 4, 4]","[2, 3, 3]",0,3,0,0,3,2021-12-20
c_174,4,"[5, 2, 1, 3]","[7, 5, 5, 6]","[5, 4, 4, 16]","[2, 3, 3, 2]",0,3,0,3,1,2022-03-05
c_174,5,"[5, 2, 1, 3, 1]","[7, 5, 5, 6, 7]","[5, 4, 4, 16, 4]","[2, 3, 3, 2, 1]",0,3,0,2,1,2022-03-14
c_175,1,[5],[7],[6],[2],0,3,2,0,2,2021-11-16
c_175,2,"[5, 2]","[7, 7]","[6, 6]","[2, 3]",0,3,2,1,3,2022-01-05
c_176,1,[3],[4],[24],[1],1,4,3,0,5,2021-05-02
c_176,2,"[3, 5]","[4, 2]","[24, 4]","[1, 2]",1,4,3,0,5,2021-07-27
c_176,3,"[3, 5, 5]","[4, 2, 2]","[24, 4, 4]","[1, 2, 2]",1,4,3,2,5,2021-09-29
c_176,4,"[3, 5, 5, 5]","[4, 2, 2, 2]","[24, 4, 4, 6]","[1, 2, 2, 2]",1,4,3,2,6,2021-10-09
c_179,1,[6],[5],[4],[1],0,3,2,0,3,2021-12-08
c_179,2,"[6, 3]","[5, 6]","[4, 17]","[1, 2]",0,3,2,3,3,2021-12-25
c_179,3,"[6, 3, 3]","[5, 6, 6]","[4, 17, 17]","[1, 2, 3]",0,3,2,2,5,2022-01-20
c_179,4,"[6, 3, 3, 5]","[5, 6, 6, 2]","[4, 17, 17, 4]","[1, 2, 3, 2]",0,3,2,2,5,2022-03-24
c_179,5,"[6, 3, 3, 5, 5]","[5, 6, 6, 2, 7]","[4, 17, 17, 4, 4]","[1, 2, 3, 2, 1]",0,3,2,2,2,2022-04-11
c_179,6,"[6, 3, 3, 5, 5, 2]","[5, 6, 6, 2, 7, 5]","[4, 17, 17, 4, 4, 4]","[1, 2, 3, 2, 1, 1]",0,3,2,0,5,2022-05-14
c_179,7,"[6, 3, 3, 5, 5, 2, 5]","[5, 6, 6, 2, 7, 5, 2]","[4, 17, 17, 4, 4, 4, 4]","[1, 2, 3, 2, 1, 1, 1]",0,3,2,2,1,2022-06-23
c_18,1,[1],[6],[6],[3],1,3,0,0,3,2021-07-13
c_18,2,"[1, 3]","[6, 6]","[6, 23]","[3, 2]",1,3,0,0,6,2021-09-02
c_18,3,"[1, 3, 6]","[6, 6, 5]","[6, 23, 5]","[3, 2, 3]",1,3,0,3,3,2021-09-03
c_18,4,"[1, 3, 6, 3]","[6, 6, 5, 6]","[6, 23, 5, 23]","[3, 2, 3, 2]",1,3,0,2,6,2021-11-18
c_18,5,"[1, 3, 6, 3, 6]","[6, 6, 5, 6, 5]","[6, 23, 5, 23, 6]","[3, 2, 3, 2, 3]",1,3,0,2,3,2021-11-25
c_18,6,"[1, 3, 6, 3, 6, 3]","[6, 6, 5, 6, 5, 6]","[6, 23, 5, 23, 6, 23]","[3, 2, 3, 2, 3, 1]",1,3,0,1,4,2021-11-29
c_18,7,"[1, 3, 6, 3, 6, 3, 4]","[6, 6, 5, 6, 5, 6, 7]","[6, 23, 5, 23, 6, 23, 5]","[3, 2, 3, 2, 3, 1, 2]",1,3,0,0,2,2022-01-12
c_180,1,[2],[8],[1],[3],0,4,0,2,5,2021-07-11
c_180,2,"[2, 5]","[8, 2]","[1, 2]","[3, 3]",0,4,0,2,6,2021-08-02
c_180,3,"[2, 5, 6]","[8, 2, 7]","[1, 2, 2]","[3, 3, 1]",0,4,0,0,4,2021-08-05
c_180,4,"[2, 5, 6, 4]","[8, 2, 7, 7]","[1, 2, 2, 2]","[3, 3, 1, 2]",0,4,0,2,2,2021-08-30
c_181,1,[3],[6],[21],[2],0,0,2,0,1,2021-06-07
c_181,2,"[3, 1]","[6, 5]","[21, 5]","[2, 3]",0,0,2,2,6,2021-08-23
c_181,3,"[3, 1, 6]","[6, 5, 7]","[21, 5, 5]","[2, 3, 1]",0,0,2,0,2,2021-11-08
c_181,4,"[3, 1, 6, 2]","[6, 5, 7, 5]","[21, 5, 5, 5]","[2, 3, 1, 2]",0,0,2,0,3,2022-01-19
c_181,5,"[3, 1, 6, 2, 3]","[6, 5, 7, 5, 7]","[21, 5, 5, 5, 20]","[2, 3, 1, 2, 1]",0,0,2,0,6,2022-02-06
c_181,6,"[3, 1, 6, 2, 3, 6]","[6, 5, 7, 5, 7, 2]","[21, 5, 5, 5, 20, 5]","[2, 3, 1, 2, 1, 2]",0,0,2,2,4,2022-03-19
c_183,1,[6],[2],[4],[3],1,0,0,0,1,2021-11-21
c_183,2,"[6, 1]","[2, 5]","[4, 4]","[3, 3]",1,0,0,1,4,2021-11-25
c_183,3,"[6, 1, 4]","[2, 5, 1]","[4, 4, 4]","[3, 3, 1]",1,0,0,1,4,2022-01-05
c_183,4,"[6, 1, 4, 4]","[2, 5, 1, 7]","[4, 4, 4, 4]","[3, 3, 1, 3]",1,0,0,2,6,2022-01-29
c_185,1,[5],[2],[7],[2],0,0,0,2,5,2022-01-26
c_185,2,"[5, 5]","[2, 7]","[7, 6]","[2, 2]",0,0,0,2,5,2022-04-20
c_185,3,"[5, 5, 5]","[2, 7, 5]","[7, 6, 7]","[2, 2, 1]",0,0,0,0,3,2022-06-15
c_185,4,"[5, 5, 5, 3]","[2, 7, 5, 6]","[7, 6, 7, 23]","[2, 2, 1, 3]",0,0,0,0,5,2022-08-18
c_185,5,"[5, 5, 5, 3, 5]","[2, 7, 5, 6, 2]","[7, 6, 7, 23, 6]","[2, 2, 1, 3, 2]",0,0,0,0,2,2022-10-16
c_185,6,"[5, 5, 5, 3, 5, 2]","[2, 7, 5, 6, 2, 5]","[7, 6, 7, 23, 6, 6]","[2, 2, 1, 3, 2, 2]",0,0,0,0,2,2022-12-11
c_185,7,"[5, 5, 5, 3, 5, 2, 2]","[2, 7, 5, 6, 2, 5, 5]","[7, 6, 7, 23, 6, 6, 6]","[2, 2, 1, 3, 2, 2, 3]",0,0,0,0,2,2023-03-06
c_187,1,[6],[5],[4],[2],0,3,2,0,6,2021-12-01
c_187,2,"[6, 6]","[5, 7]","[4, 4]","[2, 2]",0,3,2,0,6,2021-12-20
c_187,3,"[6, 6, 6]","[5, 7, 7]","[4, 4, 4]","[2, 2, 1]",0,3,2,0,1,2022-02-02
c_187,4,"[6, 6, 6, 1]","[5, 7, 7, 5]","[4, 4, 4, 4]","[2, 2, 1, 1]",0,3,2,2,5,2022-03-02
c_188,1,[3],[6],[17],[2],0,2,3,2,4,2021-06-17
c_188,2,"[3, 4]","[6, 7]","[17, 5]","[2, 2]",0,2,3,1,1,2021-07-09
c_188,3,"[3, 4, 1]","[6, 7, 5]","[17, 5, 4]","[2, 2, 1]",0,2,3,1,5,2021-09-09
c_188,4,"[3, 4, 1, 5]","[6, 7, 5, 5]","[17, 5, 4, 4]","[2, 2, 1, 1]",0,2,3,1,6,2021-10-21
c_188,5,"[3, 4, 1, 5, 6]","[6, 7, 5, 5, 7]","[17, 5, 4, 4, 4]","[2, 2, 1, 1, 3]",0,2,3,2,5,2022-01-17
c_19,1,[5],[2],[7],[1],2,4,2,3,3,2021-06-02
c_19,2,"[5, 3]","[2, 6]","[7, 26]","[1, 3]",2,4,2,0,1,2021-08-25
c_19,3,"[5, 3, 1]","[2, 6, 5]","[7, 26, 7]","[1, 3, 1]",2,4,2,3,6,2021-10-22
c_193,1,[4],[1],[4],[3],1,1,0,0,4,2021-11-05
c_193,2,"[4, 4]","[1, 8]","[4, 4]","[3, 1]",1,1,0,2,5,2022-01-17
c_193,3,"[4, 4, 5]","[1, 8, 7]","[4, 4, 5]","[3, 1, 2]",1,1,0,2,5,2022-03-05
c_193,4,"[4, 4, 5, 5]","[1, 8, 7, 2]","[4, 4, 5, 4]","[3, 1, 2, 3]",1,1,0,0,1,2022-03-26
c_193,5,"[4, 4, 5, 5, 1]","[1, 8, 7, 2, 3]","[4, 4, 5, 4, 3]","[3, 1, 2, 3, 2]",1,1,0,3,5,2022-05-28
c_193,6,"[4, 4, 5, 5, 1, 5]","[1, 8, 7, 2, 3, 2]","[4, 4, 5, 4, 3, 4]","[3, 1, 2, 3, 2, 2]",1,1,0,2,1,2022-06-18
c_193,7,"[4, 4, 5, 5, 1, 5, 1]","[1, 8, 7, 2, 3, 2, 5]","[4, 4, 5, 4, 3, 4, 5]","[3, 1, 2, 3, 2, 2, 2]",1,1,0,0,6,2022-09-01
c_194,1,[1],[3],[6],[2],1,4,2,0,4,2022-02-15
c_194,2,"[1, 4]","[3, 7]","[6, 5]","[2, 3]",1,4,2,1,5,2022-04-01
c_194,3,"[1, 4, 5]","[3, 7, 2]","[6, 5, 6]","[2, 3, 2]",1,4,2,0,6,2022-05-04
c_194,4,"[1, 4, 5, 6]","[3, 7, 2, 7]","[6, 5, 6, 5]","[2, 3, 2, 1]",1,4,2,3,2,2022-05-20
c_194,5,"[1, 4, 5, 6, 2]","[3, 7, 2, 7, 5]","[6, 5, 6, 5, 5]","[2, 3, 2, 1, 1]",1,4,2,1,6,2022-07-13
c_194,6,"[1, 4, 5, 6, 2, 6]","[3, 7, 2, 7, 5, 2]","[6, 5, 6, 5, 5, 6]","[2, 3, 2, 1, 1, 3]",1,4,2,1,1,2022-09-26
c_194,7,"[1, 4, 5, 6, 2, 6, 1]","[3, 7, 2, 7, 5, 2, 7]","[6, 5, 6, 5, 5, 6, 6]","[2, 3, 2, 1, 1, 3, 2]",1,4,2,0,2,2022-10-09
c_196,1,[5],[2],[4],[2],1,2,1,2,2,2021-07-11
c_196,2,"[5, 2]","[2, 8]","[4, 4]","[2, 2]",1,2,1,2,2,2021-07-31
c_196,3,"[5, 2, 2]","[2, 8, 8]","[4, 4, 4]","[2, 2, 3]",1,2,1,1,4,2021-10-24
c_197,1,[3],[7],[15],[3],0,4,2,0,6,2022-02-21
c_197,2,"[3, 6]","[7, 2]","[15, 4]","[3, 2]",0,4,2,0,4,2022-03-03
c_197,3,"[3, 6, 4]","[7, 2, 7]","[15, 4, 4]","[3, 2, 3]",0,4,2,0,6,2022-05-17
c_2,1,[1],[5],[4],[2],1,3,3,2,1,2021-11-11
c_20,1,[6],[2],[4],[2],0,0,2,2,4,2022-02-11
c_20,2,"[6, 4]","[2, 1]","[4, 4]","[2, 3]",0,0,2,0,5,2022-02-19
c_201,1,[4],[1],[4],[3],0,5,3,2,4,2021-09-26
c_201,2,"[4, 4]","[1, 1]","[4, 4]","[3, 2]",0,5,3,1,1,2021-11-20
c_202,1,[1],[6],[5],[1],0,3,2,0,4,2021-12-07
c_202,2,"[1, 4]","[6, 8]","[5, 3]","[1, 3]",0,3,2,0,5,2022-01-18
c_202,3,"[1, 4, 5]","[6, 8, 7]","[5, 3, 4]","[1, 3, 1]",0,3,2,0,1,2022-04-16
c_202,4,"[1, 4, 5, 1]","[6, 8, 7, 3]","[5, 3, 4, 4]","[1, 3, 1, 2]",0,3,2,2,3,2022-05-28
c_205,1,[3],[4],[27],[1],1,0,2,0,3,2022-03-22
c_205,2,"[3, 3]","[4, 6]","[27, 26]","[1, 2]",1,0,2,3,1,2022-05-06
c_205,3,"[3, 3, 1]","[4, 6, 5]","[27, 26, 7]","[1, 2, 3]",1,0,2,1,2,2022-06-26
c_205,4,"[3, 3, 1, 2]","[4, 6, 5, 7]","[27, 26, 7, 7]","[1, 2, 3, 2]",1,0,2,0,1,2022-07-31
c_206,1,[6],[2],[3],[2],1,6,0,2,2,2021-06-05
c_206,2,"[6, 2]","[2, 5]","[3, 4]","[2, 1]",1,6,0,3,2,2021-08-07
c_206,3,"[6, 2, 2]","[2, 5, 5]","[3, 4, 4]","[2, 1, 3]",1,6,0,0,2,2021-09-06
c_206,4,"[6, 2, 2, 2]","[2, 5, 5, 5]","[3, 4, 4, 3]","[2, 1, 3, 2]",1,6,0,3,5,2021-11-15
c_206,5,"[6, 2, 2, 2, 5]","[2, 5, 5, 5, 7]","[3, 4, 4, 3, 3]","[2, 1, 3, 2, 1]",1,6,0,2,3,2022-02-08
c_206,6,"[6, 2, 2, 2, 5, 3]","[2, 5, 5, 5, 7, 7]","[3, 4, 4, 3, 3, 19]","[2, 1, 3, 2, 1, 1]",1,6,0,3,1,2022-03-14
c_207,1,[4],[1],[2],[3],0,2,3,3,2,2021-08-28
c_207,2,"[4, 2]","[1, 5]","[2, 2]","[3, 2]",0,2,3,2,3,2021-10-08
c_207,3,"[4, 2, 3]","[1, 5, 7]","[2, 2, 9]","[3, 2, 3]",0,2,3,2,1,2021-12-02
c_207,4,"[4, 2, 3, 1]","[1, 5, 7, 7]","[2, 2, 9, 3]","[3, 2, 3, 2]",0,2,3,2,6,2021-12-03
c_207,5,"[4, 2, 3, 1, 6]","[1, 5, 7, 7, 5]","[2, 2, 9, 3, 3]","[3, 2, 3, 2, 2]",0,2,3,3,5,2022-02-14
c_207,6,"[4, 2, 3, 1, 6, 5]","[1, 5, 7, 7, 5, 5]","[2, 2, 9, 3, 3, 3]","[3, 2, 3, 2, 2, 2]",0,2,3,2,6,2022-03-25
c_208,1,[1],[5],[6],[3],0,0,1,2,5,2021-12-27
c_208,2,"[1, 5]","[5, 2]","[6, 6]","[3, 2]",0,0,1,3,6,2022-01-22
c_208,3,"[1, 5, 6]","[5, 2, 7]","[6, 6, 6]","[3, 2, 2]",0,0,1,0,6,2022-01-23
c_208,4,"[1, 5, 6, 6]","[5, 2, 7, 7]","[6, 6, 6, 6]","[3, 2, 2, 1]",0,0,1,0,4,2022-04-13
c_208,5,"[1, 5, 6, 6, 4]","[5, 2, 7, 7, 7]","[6, 6, 6, 6, 6]","[3, 2, 2, 1, 2]",0,0,1,2,4,2022-07-04
c_208,6,"[1, 5, 6, 6, 4, 4]","[5, 2, 7, 7, 7, 7]","[6, 6, 6, 6, 6, 6]","[3, 2, 2, 1, 2, 3]",0,0,1,0,5,2022-09-23
c_208,7,"[1, 5, 6, 6, 4, 4, 5]","[5, 2, 7, 7, 7, 7, 2]","[6, 6, 6, 6, 6, 6, 5]","[3, 2, 2, 1, 2, 3, 3]",0,0,1,0,5,2022-10-14
c_209,1,[5],[2],[5],[2],0,4,0,1,6,2022-01-17
c_209,2,"[5, 6]","[2, 2]","[5, 6]","[2, 1]",0,4,0,0,5,2022-03-06
c_21,1,[3],[7],[18],[3],0,2,1,1,2,2021-05-14
c_21,2,"[3, 2]","[7, 5]","[18, 4]","[3, 2]",0,2,1,0,6,2021-07-21
c_21,3,"[3, 2, 6]","[7, 5, 7]","[18, 4, 3]","[3, 2, 3]",0,2,1,2,5,2021-08-19
c_21,4,"[3, 2, 6, 5]","[7, 5, 7, 2]","[18, 4, 3, 4]","[3, 2, 3, 3]",0,2,1,0,6,2021-10-18
c_210,1,[6],[5],[7],[1],0,4,3,3,1,2022-02-26
c_210,2,"[6, 1]","[5, 7]","[7, 7]","[1, 3]",0,4,3,0,2,2022-04-28
c_210,3,"[6, 1, 2]","[5, 7, 8]","[7, 7, 7]","[1, 3, 1]",0,4,3,0,1,2022-06-27
c_210,4,"[6, 1, 2, 1]","[5, 7, 8, 3]","[7, 7, 7, 7]","[1, 3, 1, 3]",0,4,3,0,3,2022-07-23
c_211,1,[2],[5],[5],[3],1,3,1,0,6,2021-05-14
c_211,2,"[2, 6]","[5, 7]","[5, 4]","[3, 2]",1,3,1,1,4,2021-06-27
c_211,3,"[2, 6, 4]","[5, 7, 8]","[5, 4, 5]","[3, 2, 1]",1,3,1,1,1,2021-08-11
c_212,1,[4],[7],[4],[2],2,4,1,0,3,2021-12-08
c_213,1,[6],[2],[3],[1],2,5,1,2,1,2021-06-13
c_213,2,"[6, 1]","[2, 5]","[3, 4]","[1, 3]",2,5,1,2,2,2021-06-23
c_213,3,"[6, 1, 2]","[2, 5, 5]","[3, 4, 3]","[1, 3, 1]",2,5,1,2,4,2021-08-19
c_213,4,"[6, 1, 2, 4]","[2, 5, 5, 7]","[3, 4, 3, 4]","[1, 3, 1, 3]",2,5,1,0,5,2021-10-25
c_213,5,"[6, 1, 2, 4, 5]","[2, 5, 5, 7, 2]","[3, 4, 3, 4, 2]","[1, 3, 1, 3, 2]",2,5,1,3,3,2021-11-28
c_215,1,[2],[5],[4],[3],2,5,2,0,5,2021-07-09
c_215,2,"[2, 5]","[5, 7]","[4, 4]","[3, 2]",2,5,2,0,5,2021-09-30
c_215,3,"[2, 5, 5]","[5, 7, 5]","[4, 4, 4]","[3, 2, 3]",2,5,2,0,3,2021-11-02
c_215,4,"[2, 5, 5, 3]","[5, 7, 5, 6]","[4, 4, 4, 16]","[3, 2, 3, 2]",2,5,2,0,6,2021-11-21
c_216,1,[1],[5],[4],[3],1,3,3,3,3,2021-05-08
c_216,2,"[1, 3]","[5, 7]","[4, 20]","[3, 1]",1,3,3,2,3,2021-06-21
c_216,3,"[1, 3, 3]","[5, 7, 6]","[4, 20, 21]","[3, 1, 3]",1,3,3,2,6,2021-07-15
c_216,4,"[1, 3, 3, 6]","[5, 7, 6, 2]","[4, 20, 21, 6]","[3, 1, 3, 1]",1,3,3,3,3,2021-07-31
c_216,5,"[1, 3, 3, 6, 3]","[5, 7, 6, 2, 6]","[4, 20, 21, 6, 21]","[3, 1, 3, 1, 2]",1,3,3,1,2,2021-09-28
c_217,1,[5],[2],[5],[2],1,4,1,0,6,2021-06-17
c_217,2,"[5, 6]","[2, 2]","[5, 6]","[2, 3]",1,4,1,2,1,2021-07-01
c_217,3,"[5, 6, 1]","[2, 2, 5]","[5, 6, 6]","[2, 3, 1]",1,4,1,0,5,2021-07-04
c_217,4,"[5, 6, 1, 5]","[2, 2, 5, 5]","[5, 6, 6, 6]","[2, 3, 1, 1]",1,4,1,0,6,2021-07-23
c_217,5,"[5, 6, 1, 5, 6]","[2, 2, 5, 5, 5]","[5, 6, 6, 6, 6]","[2, 3, 1, 1, 1]",1,4,1,1,1,2021-08-03
c_217,6,"[5, 6, 1, 5, 6, 1]","[2, 2, 5, 5, 5, 7]","[5, 6, 6, 6, 6, 6]","[2, 3, 1, 1, 1, 3]",1,4,1,3,4,2021-08-23
c_217,7,"[5, 6, 1, 5, 6, 1, 4]","[2, 2, 5, 5, 5, 7, 8]","[5, 6, 6, 6, 6, 6, 6]","[2, 3, 1, 1, 1, 3, 1]",1,4,1,2,3,2021-08-25
c_218,1,[3],[6],[14],[3],1,2,1,0,4,2021-11-16
c_218,2,"[3, 4]","[6, 1]","[14, 2]","[3, 2]",1,2,1,0,6,2021-12-18
c_218,3,"[3, 4, 6]","[6, 1, 2]","[14, 2, 3]","[3, 2, 3]",1,2,1,3,4,2022-03-05
c_218,4,"[3, 4, 6, 4]","[6, 1, 2, 7]","[14, 2, 3, 4]","[3, 2, 3, 3]",1,2,1,1,3,2022-04-18
c_218,5,"[3, 4, 6, 4, 3]","[6, 1, 2, 7, 7]","[14, 2, 3, 4, 15]","[3, 2, 3, 3, 2]",1,2,1,0,3,2022-06-16
c_22,1,[6],[7],[4],[3],1,2,2,3,4,2021-08-22
c_220,1,[3],[7],[17],[2],1,1,1,1,2,2021-08-21
c_220,2,"[3, 2]","[7, 7]","[17, 4]","[2, 2]",1,1,1,1,1,2021-11-05
c_220,3,"[3, 2, 1]","[7, 7, 5]","[17, 4, 4]","[2, 2, 2]",1,1,1,1,6,2021-11-22
c_220,4,"[3, 2, 1, 6]","[7, 7, 5, 2]","[17, 4, 4, 4]","[2, 2, 2, 3]",1,1,1,1,6,2022-01-28
c_220,5,"[3, 2, 1, 6, 6]","[7, 7, 5, 2, 2]","[17, 4, 4, 4, 4]","[2, 2, 2, 3, 2]",1,1,1,1,5,2022-01-29
c_220,6,"[3, 2, 1, 6, 6, 5]","[7, 7, 5, 2, 2, 2]","[17, 4, 4, 4, 4, 4]","[2, 2, 2, 3, 2, 1]",1,1,1,2,6,2022-04-03
c_220,7,"[3, 2, 1, 6, 6, 5, 6]","[7, 7, 5, 2, 2, 2, 2]","[17, 4, 4, 4, 4, 4, 5]","[2, 2, 2, 3, 2, 1, 1]",1,1,1,1,3,2022-06-05
c_220,8,"[3, 2, 1, 6, 6, 5, 6, 3]","[7, 7, 5, 2, 2, 2, 2, 6]","[17, 4, 4, 4, 4, 4, 5, 17]","[2, 2, 2, 3, 2, 1, 1, 1]",1,1,1,1,6,2022-07-14
c_221,1,[2],[5],[6],[1],1,4,1,0,2,2022-02-06
c_221,2,"[2, 2]","[5, 5]","[6, 5]","[1, 2]",1,4,1,3,6,2022-02-08
c_221,3,"[2, 2, 6]","[5, 5, 2]","[6, 5, 5]","[1, 2, 3]",1,4,1,0,3,2022-03-10
c_222,1,[4],[7],[3],[3],2,1,2,0,6,2021-11-06
c_222,2,"[4, 6]","[7, 7]","[3, 3]","[3, 1]",2,1,2,1,1,2022-01-15
c_222,3,"[4, 6, 1]","[7, 7, 5]","[3, 3, 4]","[3, 1, 1]",2,1,2,0,6,2022-02-15
c_222,4,"[4, 6, 1, 6]","[7, 7, 5, 2]","[3, 3, 4, 3]","[3, 1, 1, 2]",2,1,2,0,1,2022-04-16
c_222,5,"[4, 6, 1, 6, 1]","[7, 7, 5, 2, 7]","[3, 3, 4, 3, 4]","[3, 1, 1, 2, 2]",2,1,2,0,4,2022-07-13
c_222,6,"[4, 6, 1, 6, 1, 4]","[7, 7, 5, 2, 7, 7]","[3, 3, 4, 3, 4, 4]","[3, 1, 1, 2, 2, 3]",2,1,2,1,4,2022-08-27
c_222,7,"[4, 6, 1, 6, 1, 4, 4]","[7, 7, 5, 2, 7, 7, 1]","[3, 3, 4, 3, 4, 4, 4]","[3, 1, 1, 2, 2, 3, 3]",2,1,2,0,3,2022-10-12
c_223,1,[2],[7],[6],[3],0,2,1,2,1,2022-01-16
c_223,2,"[2, 1]","[7, 5]","[6, 6]","[3, 3]",0,2,1,3,6,2022-03-15
c_223,3,"[2, 1, 6]","[7, 5, 2]","[6, 6, 5]","[3, 3, 3]",0,2,1,0,2,2022-04-04
c_223,4,"[2, 1, 6, 2]","[7, 5, 2, 5]","[6, 6, 5, 5]","[3, 3, 3, 3]",0,2,1,2,1,2022-05-05
c_223,5,"[2, 1, 6, 2, 1]","[7, 5, 2, 5, 5]","[6, 6, 5, 5, 5]","[3, 3, 3, 3, 1]",0,2,1,0,6,2022-07-02
c_224,1,[1],[5],[4],[1],1,2,1,0,1,2022-01-27
c_224,2,"[1, 1]","[5, 5]","[4, 4]","[1, 1]",1,2,1,3,5,2022-02-26
c_224,3,"[1, 1, 5]","[5, 5, 2]","[4, 4, 4]","[1, 1, 3]",1,2,1,2,6,2022-04-06
c_224,4,"[1, 1, 5, 6]","[5, 5, 2, 5]","[4, 4, 4, 5]","[1, 1, 3, 1]",1,2,1,1,2,2022-04-30
c_224,5,"[1, 1, 5, 6, 2]","[5, 5, 2, 5, 5]","[4, 4, 4, 5, 3]","[1, 1, 3, 1, 3]",1,2,1,3,3,2022-07-21
c_226,1,[5],[2],[4],[3],0,0,1,0,2,2021-08-19
c_226,2,"[5, 2]","[2, 7]","[4, 3]","[3, 3]",0,0,1,0,3,2021-11-14
c_226,3,"[5, 2, 3]","[2, 7, 6]","[4, 3, 16]","[3, 3, 2]",0,0,1,1,1,2021-12-14
c_226,4,"[5, 2, 3, 1]","[2, 7, 6, 5]","[4, 3, 16, 4]","[3, 3, 2, 3]",0,0,1,2,1,2022-01-04
c_226,5,"[5, 2, 3, 1, 1]","[2, 7, 6, 5, 7]","[4, 3, 16, 4, 4]","[3, 3, 2, 3, 3]",0,0,1,3,5,2022-01-21
c_228,1,[1],[5],[4],[2],2,3,0,2,5,2021-10-12
c_228,2,"[1, 5]","[5, 7]","[4, 4]","[2, 3]",2,3,0,1,2,2021-12-31
c_228,3,"[1, 5, 2]","[5, 7, 8]","[4, 4, 4]","[2, 3, 1]",2,3,0,0,4,2022-03-10
c_228,4,"[1, 5, 2, 4]","[5, 7, 8, 7]","[4, 4, 4, 3]","[2, 3, 1, 2]",2,3,0,2,1,2022-04-02
c_229,1,[4],[1],[6],[1],1,0,0,0,4,2021-09-05
c_229,2,"[4, 4]","[1, 8]","[6, 5]","[1, 1]",1,0,0,1,6,2021-09-10
c_229,3,"[4, 4, 6]","[1, 8, 2]","[6, 5, 5]","[1, 1, 3]",1,0,0,0,2,2021-11-03
c_229,4,"[4, 4, 6, 2]","[1, 8, 2, 5]","[6, 5, 5, 4]","[1, 1, 3, 3]",1,0,0,2,6,2022-01-22
c_229,5,"[4, 4, 6, 2, 6]","[1, 8, 2, 5, 2]","[6, 5, 5, 4, 5]","[1, 1, 3, 3, 2]",1,0,0,2,4,2022-03-22
c_229,6,"[4, 4, 6, 2, 6, 4]","[1, 8, 2, 5, 2, 8]","[6, 5, 5, 4, 5, 5]","[1, 1, 3, 3, 2, 1]",1,0,0,1,2,2022-05-24
c_229,7,"[4, 4, 6, 2, 6, 4, 2]","[1, 8, 2, 5, 2, 8, 8]","[6, 5, 5, 4, 5, 5, 5]","[1, 1, 3, 3, 2, 1, 3]",1,0,0,3,2,2022-06-28
c_23,1,[3],[6],[20],[3],1,5,3,0,2,2021-08-07
c_23,2,"[3, 2]","[6, 8]","[20, 4]","[3, 1]",1,5,3,1,5,2021-09-23
c_23,3,"[3, 2, 5]","[6, 8, 7]","[20, 4, 4]","[3, 1, 1]",1,5,3,0,6,2021-10-31
